Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2018-01-02,237.20822143554688,237.24353176099643,235.99910539429536,236.38743817258023,86655700
2018-01-03,238.7086181640625,238.85866685789412,237.3759293522173,237.3759293522173,90070400
2018-01-04,239.71473693847656,240.20016642095098,238.77040785424893,239.35290707288476,80636400
2018-01-05,241.3122100830078,241.4357558307047,240.01483159580226,240.50906845436737,83524000
2018-01-08,241.75352478027344,241.91238087574536,240.92390703650833,241.2151432115402,57319200
2018-01-09,242.30068969726562,242.92730663428827,241.8946882483647,242.17711701267245,57254000
2018-01-10,241.92996215820312,242.1947491850902,240.87089485231098,241.5416293992104,69574300
2018-01-11,243.69515991210938,243.69515991210938,242.31835322941092,242.48604363996066,62361500
2018-01-12,245.2837677001953,245.45143115364405,243.65981585083966,243.95991323209685,90816100
2018-01-16,244.44528198242188,247.1988945861094,243.74804451742264,246.54580175761242,106555100
2018-01-17,246.7752685546875,247.1636013265169,244.44529885759744,245.38082046230835,113258800
2018-01-18,246.360595703125,247.08428261272536,245.86633173803227,246.6606662625004,100728000
2018-01-19,247.48129272460938,247.48129272460938,246.36043926451566,246.94291137620584,140920100
2018-01-22,249.49354553222656,249.49354553222656,247.21650140006886,247.2694803431735,91322400
2018-01-23,250.02308654785156,250.31432259158277,249.21111086946777,249.537657229793,97084700
2018-01-24,249.92596435546875,251.2674869100715,248.74332474235334,250.66731932486005,134816100
2018-01-25,250.03201293945312,250.88810672066205,249.2377055082235,250.79103697117404,84587300
2018-01-26,252.92665100097656,252.97079561807513,250.6143241753835,250.8702767661631,107743100
2018-01-29,251.2499237060547,252.79442060712898,251.0910676317917,252.35313577825062,90118300
2018-01-30,248.67279052734375,251.30283039530605,248.19619545664497,249.41414567405093,131796400
2018-01-31,248.79638671875,250.03197888056295,247.71965063476534,249.52893463410672,108364800
2018-02-01,248.51397705078125,249.8201899701318,247.71966966672517,248.06388479568778,90102500
2018-02-02,243.1038360595703,247.3225181728742,243.06852572987478,247.19011116998843,173174800
2018-02-05,232.93661499023438,243.45685768923465,232.38942608440382,241.33869579116254,294681800
2018-02-06,237.5260009765625,238.02907219787795,228.32080495402354,229.41518282448556,355026800
2018-02-07,236.23744201660156,240.37666910530928,236.15798704226063,236.96996301224567,167376100
2018-02-08,227.3763885498047,236.67867878311245,227.341078227703,236.53746442858989,246449500
2018-02-09,230.7919921875,232.65420145240842,223.21954203238906,230.1741825820839,283565300
2018-02-12,234.18099975585938,235.65490274640032,230.93315029553423,232.84831112453494,143736000
2018-02-13,234.7635040283203,235.31069284858867,232.38938974640575,232.97188889072277,81223600
2018-02-14,237.9319305419922,238.29378730292595,233.26312990853194,233.27196422320154,120735700
2018-02-15,240.96788024902344,240.97671456032708,237.20812664080333,239.6793366908621,111200300
2018-02-16,241.03855895996094,242.98905707475228,240.297203763606,240.3413484018195,160420100
2018-02-20,239.5294189453125,241.5328694668413,238.73511157638364,240.08544218372992,86369700
2018-02-21,238.337890625,242.45950217793197,238.24082090503708,239.9706496410579,98883700
2018-02-22,238.6468048095703,240.98560876828253,237.97607025571747,239.26461427815948,110511300
2018-02-23,242.45071411132812,242.45071411132812,239.39703049880484,239.87362567704736,92766400
2018-02-26,245.2660675048828,245.3631641590026,242.93609794650865,243.52740444984997,86491400
2018-02-27,242.2035675048828,246.16632330169108,242.14178116909667,245.45141715052657,99099200
2018-02-28,239.7500457763672,243.75691962479766,239.43233362302615,243.30680047367562,121907800
2018-03-01,236.263916015625,241.0915732815279,234.76353677396497,239.5382420133518,176855100
2018-03-02,237.48179626464844,238.04665368969444,233.72206839798824,234.58696929599878,139083200
2018-03-05,240.2266387939453,240.84444833177375,236.18445465329583,236.29038563735196,97307400
2018-03-06,240.8355712890625,241.28569035630616,239.33519235417288,241.2062353988882,79213200
2018-03-07,240.74725341796875,241.1002757524269,238.47023646691753,238.6644027909512,87063500
2018-03-08,241.912353515625,242.03589926461066,240.429642924463,241.4269240336175,66901200
2018-03-09,246.1221923828125,246.1221923828125,243.0067226159625,243.32446169351462,113625300
2018-03-12,245.81326293945312,247.04004755005172,245.4249301802626,246.4134307070383,71924800
2018-03-13,244.22467041015625,247.48135451715854,243.61569520745581,246.9782833612081,91968900
2018-03-14,242.9713592529297,245.3719492386469,242.41536312288045,245.18661719529715,105895100
2018-03-15,242.70657348632812,244.12749722465873,242.2035024880618,243.48323883090507,83433000
2018-03-16,242.96986389160156,244.02433040636177,242.91669978512317,243.23568442399355,100343700
2018-03-19,239.68235778808594,243.147029053305,238.02534697466785,242.21663029936443,109208400
2018-03-20,240.09002685546875,240.72802318182616,239.40770907872775,240.08115715703934,59757300
2018-03-21,239.6291961669922,242.14572931049537,239.4165397734384,240.0456662988744,78709600
2018-03-22,233.63919067382812,238.2469179525144,233.36447339422054,237.39626518505546,148785900
2018-03-23,228.6591796875,234.4100143765024,228.46423568038543,234.0821601467539,183534800
2018-03-26,234.9150390625,235.19859885738833,229.86426204458516,232.27446621763502,141956100
2018-03-27,230.91879272460938,236.38604127171342,229.35924045775252,235.85440030961038,129941400
2018-03-28,230.23648071289062,232.72645880778725,229.128850278514,231.05170861096565,146452300
2018-03-29,233.1782989501953,235.04799274664538,230.24529641117263,231.3795086283015,111601600
2018-04-02,228.145263671875,233.16061700140258,225.66416905309742,232.64666138999462,186286300
2018-04-03,231.06942749023438,231.5479314230945,227.5870437962044,229.38583459077475,119956900
2018-04-04,233.5416259765625,234.25049853560776,227.3743481792535,227.50725840385513,123715300
2018-04-05,235.384765625,236.27086994906625,234.21510142721067,235.30499243908704,82652600
2018-04-06,230.13902282714844,234.91511121117597,228.61492226371996,233.41761973833164,179521200
2018-04-09,231.273193359375,234.67583020057145,230.33392508225194,231.60104758266746,105442900
2018-04-10,234.95053100585938,235.7391767500302,233.02769997153587,234.17075495734375,103529000
2018-04-11,233.71888732910156,235.38476780042342,233.3910330528483,233.46190950105515,91140200
2018-04-12,235.6417236328125,236.58986177865168,234.87081717392303,235.0480488608727,68890500
2018-04-13,234.95053100585938,237.06833309406684,233.94038624610417,236.95313521756952,85079200
2018-04-16,236.8822784423828,237.65321198900477,235.76580528164826,236.58987588741337,63405300
2018-04-17,239.41650390625,240.0190482922241,238.14051165256654,238.65444020724917,64682000
2018-04-18,239.59375,240.40008110058082,239.1329584662319,239.8595704681303,57303900
2018-04-19,238.26463317871094,239.14186791110615,237.22787909716655,238.93805415715846,77655900
2018-04-20,236.24424743652344,238.4152137238407,235.35814316280315,238.19368765541063,99953100
2018-04-23,236.20883178710938,237.37849596326296,235.12778345007484,236.82024592274615,65558000
2018-04-24,233.02772521972656,237.45824684655548,231.52133704990155,237.23672076521405,112885500
2018-04-25,233.60372924804688,234.046781489676,231.14035986625953,232.96573293843045,103840900
2018-04-26,235.97842407226562,236.81136424267106,234.188503196371,234.6315553277885,67731900
2018-04-27,236.199951171875,236.89111141824148,235.26068281249894,236.58983921256956,57053600
2018-04-30,234.38345336914062,237.3784901828329,234.31254988286898,236.82024015591008,82182300
2018-05-01,234.79991149902344,234.90623968125524,232.25676961245424,233.81632172986846,74203400
2018-05-02,233.2227020263672,235.4202237553538,232.83281390507696,234.6050228048464,86368900
2018-05-03,232.708740234375,233.36444885682891,229.54534094074646,232.38975562077937,136311500
2018-05-04,235.72140502929688,236.40372249904507,231.40608235085614,231.73393654407218,91222100
2018-05-07,236.51893615722656,237.49362910753732,235.80116690353393,236.49235411388634,55304900
2018-05-08,236.51893615722656,236.88221506895874,234.95051447489325,236.14676050871014,67499200
2018-05-09,238.8051300048828,239.13298429824508,236.66961520769442,237.19241354599637,59666100
2018-05-10,241.0380859375,241.36596724899888,239.44310898782354,239.54943717890094,72063900
2018-05-11,241.77352905273438,242.0393494879785,240.64815944610987,241.1621150099196,59871500
2018-05-14,241.88876342773438,242.86345653189886,241.3393560423912,242.2077479981684,54790600
2018-05-15,240.22293090820312,240.6748258064327,239.27479262074428,240.6571134517956,87036100
2018-05-16,241.2330322265625,241.6938237812216,240.2317300149477,240.25833910472377,53942600
2018-05-17,241.029296875,242.11034546091818,240.24952057804086,240.96726306915923,56536400
2018-05-18,240.4266815185547,241.04696538059724,240.07224518671268,240.6836593518876,64368000
2018-05-21,242.23440551757812,242.77494337490305,241.52553266791506,241.9154208477595,58025900
2018-05-22,241.5608673095703,243.01409126380685,241.23301306280507,242.75711345887365,52966400
2018-05-23,242.2254638671875,242.25207295686752,240.12540095605803,240.2849202853492,64694200
2018-05-24,241.7291717529297,242.10134734880396,239.93925132377083,241.82665725922388,76043800
2018-05-25,241.1532745361328,241.7824010036127,240.6481886062128,241.15327453613284,56374800
2018-05-29,238.37979125976562,240.28493731566547,237.26331812614362,239.5228734849536,115908600
2018-05-30,241.5608673095703,242.0039194358489,239.62032387488537,239.6912003167174,69678400
2018-05-31,240.0811004638672,241.45455130792251,239.47855603174983,241.15327909186382,93519900
2018-06-01,242.4381561279297,242.739428362614,241.31278629410662,241.38368978565515,71258400
2018-06-04,243.59005737304688,243.8470351819398,243.02296470438506,243.2622031212298,45385200
2018-06-05,243.76730346679688,244.14832183379113,242.9520755952727,243.7229820258101,51135000
2018-06-06,245.80535888671875,245.91168708965282,243.75845985495647,244.37874376108593,62732200
2018-06-07,245.77877807617188,246.58513634150475,244.86609160736845,246.2927337819607,72969400
2018-06-08,246.50535583496094,246.55851992928706,245.14961734613055,245.31797932541565,72139700
2018-06-11,246.83316040039062,247.5509025710418,246.61163437138094,246.72683223314624,58892500
2018-06-12,247.1521759033203,247.51545479997458,246.50531015321855,247.2496343776051,72329000
2018-06-13,246.363525390625,247.6483871708361,246.1597117096583,247.3914094064436,79070600
2018-06-14,246.98388671875,247.51552772011485,246.3901848782126,247.23199486664026,77097600
2018-06-15,246.66880798339844,247.00704400916138,245.08446067576304,246.1970648851471,120041600
2018-06-18,246.16140747070312,246.2860321569562,244.72838655789423,245.2090119281126,52917600
2018-06-19,245.2178497314453,245.44037046622884,243.4643852548241,243.88272532274416,97531500
2018-06-20,245.6363067626953,246.30386928491558,245.29807073866021,245.903320906308,53785500
2018-06-21,244.0963592529297,245.64512218211922,243.59791493368056,245.6273031372458,71061400
2018-06-22,244.54148864746094,245.47609245431548,244.31896781199862,245.360377273765,54898500
2018-06-25,241.21263122558594,243.54464567582573,239.52147798911528,243.38443716318173,137854200
2018-06-26,241.7466278076172,242.6011001631915,241.0256625133535,241.78223874502882,68547400
2018-06-27,239.74395751953125,243.76712451239197,239.5926313971148,242.334103346676,105110700
